,IDs,Primary Emotion,Emotion Class,N_words,V_words,V_lemma,syl,word_long,word_long_pr,ASW,ACW,lemma_long,lemma_long_pr,TTR_word,TTR_lemma,YuleK_word,YuleI_word,YuleK_lemma,YuleI_lemma
755,0107684411_00__00-channel-0-number-008_23110,Н,3,5,5,5,12,1,0.2,2.4,5.0,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
756,0107685171_00__00-channel-0-number-019_73090,Н,3,10,9,7,22,4,0.4444444444444444,2.4444444444444446,5.555555555555555,0,0.0,0.9,0.7,0.0,0.0,1224.4897959183675,8.166666666666666
757,0107685171_00__00-channel-0-number-021_81310,Н,3,11,9,9,19,1,0.1,1.9,5.3,0,0.0,0.8181818181818182,0.8181818181818182,370.3703703703704,27.0,370.3703703703704,27.0
758,0107685171_00__00-channel-0-number-025_94510,Н,3,8,8,8,15,2,0.25,1.875,5.125,1,0.125,1.0,1.0,0.0,0.0,0.0,0.0
759,0107685171_00__00-channel-0-number-028_106060,Н,3,9,8,8,19,1,0.1111111111111111,2.111111111111111,5.111111111111111,0,0.0,0.8888888888888888,0.8888888888888888,468.75,21.333333333333332,468.75,21.333333333333332
760,0107685311_00__00-channel-0-number-013_41740,Н,3,11,10,10,18,1,0.1,1.8,4.4,1,0.1,0.9090909090909091,0.9090909090909091,0.0,0.0,0.0,0.0
761,0107685311_00__00-channel-0-number-015_48540,Н,3,7,6,6,15,2,0.3333333333333333,2.5,5.5,2,0.3333333333333333,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0
762,0107685681_00__00-channel-0-number-009_34310,Н,3,6,6,6,11,0,0.0,1.8333333333333333,4.166666666666667,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
763,0107686111_00__00-channel-0-number-014_41010,Н,3,6,6,6,17,2,0.3333333333333333,2.8333333333333335,6.166666666666667,2,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0
764,0107686111_00__00-channel-0-number-018_54140,Н,3,10,10,10,25,1,0.1,2.5,5.8,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
765,0107686131_00__00-channel-0-number-004_10790,Н,3,10,10,10,20,2,0.2,2.0,5.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
766,0107686191_00__00-channel-0-number-009_29120,Н,3,10,10,9,21,1,0.1,2.1,4.8,0,0.0,1.0,0.9,0.0,0.0,370.3703703703704,27.0
767,0107686191_00__00-channel-0-number-010_33270,Н,3,8,6,6,19,0,0.0,2.375,5.125,0,0.0,0.75,0.75,1666.6666666666667,6.0,1666.6666666666667,6.0
768,0107686191_00__00-channel-0-number-011_37630,Н,3,7,7,7,13,0,0.0,1.8571428571428572,3.857142857142857,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
769,0107686191_00__00-channel-0-number-012_40680,Н,3,6,4,4,9,0,0.0,2.25,6.25,0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0
770,0107686191_00__00-channel-0-number-021_72110,Н,3,10,10,10,20,1,0.1,2.0,4.9,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
771,0107686191_00__00-channel-0-number-028_98520,Н,3,10,10,10,18,0,0.0,1.8,4.1,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
772,0107686191_00__00-channel-0-number-029_103080,Н,3,7,5,5,9,0,0.0,1.2857142857142858,3.2857142857142856,0,0.0,0.7142857142857143,0.7142857142857143,2400.0,4.166666666666667,2400.0,4.166666666666667
773,0107686191_00__00-channel-0-number-030_106220,Н,3,9,8,7,16,0,0.0,1.7777777777777777,4.111111111111111,0,0.0,0.8888888888888888,0.7777777777777778,468.75,21.333333333333332,1224.4897959183675,8.166666666666666
774,0107686191_00__00-channel-0-number-031_109790,Н,3,8,7,6,12,0,0.0,1.5,3.875,0,0.0,0.875,0.75,612.2448979591837,16.333333333333332,1666.6666666666667,6.0
775,0107686191_00__00-channel-0-number-032_114390,Н,3,4,4,4,5,0,0.0,1.25,3.75,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
776,0107686191_00__00-channel-0-number-033_116020,Н,3,4,4,4,9,0,0.0,2.25,5.25,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
777,0107686191_00__00-channel-0-number-035_120170,Н,3,9,9,9,15,0,0.0,1.6666666666666667,4.555555555555555,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
778,0107686381_00__00-channel-0-number-014_47540,Н,3,6,6,6,12,0,0.0,2.0,4.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
779,0107686401_00__00-channel-0-number-003_14720,Н,3,9,9,9,15,1,0.1111111111111111,1.6666666666666667,4.0,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
780,0107686401_00__00-channel-0-number-014_65000,Н,3,4,4,4,7,0,0.0,1.75,4.75,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
781,0107686401_00__00-channel-0-number-016_70210,Н,3,9,9,9,16,0,0.0,1.7777777777777777,3.7777777777777777,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
782,0107686401_00__00-channel-0-number-017_75190,Н,3,6,5,5,14,1,0.2,2.8,7.2,0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0
783,0107686741_01__00-channel-0-number-007_25340,Н,3,6,6,6,18,2,0.3333333333333333,3.0,6.333333333333333,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
784,0107686741_01__00-channel-0-number-008_29050,Н,3,7,7,5,14,0,0.0,2.0,4.428571428571429,0,0.0,1.0,0.7142857142857143,0.0,0.0,2400.0,4.166666666666667
785,0107686741_01__00-channel-0-number-021_73740,Н,3,9,9,9,18,2,0.2222222222222222,2.0,4.333333333333333,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
786,0107686761_00__00-channel-0-number-020_77040,Н,3,5,5,5,10,0,0.0,2.0,4.2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
787,0107686761_00__00-channel-0-number-043_149000,Н,3,12,12,12,18,0,0.0,1.5,3.3333333333333335,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
788,0107686961_00__00-channel-0-number-001_3590,Н,3,8,8,8,22,2,0.25,2.75,6.125,2,0.25,1.0,1.0,0.0,0.0,0.0,0.0
789,0107686961_00__00-channel-0-number-002_7510,Н,3,11,11,10,23,2,0.18181818181818182,2.090909090909091,4.181818181818182,2,0.18181818181818182,1.0,0.9090909090909091,0.0,0.0,300.0,33.333333333333336
790,0107686961_00__00-channel-0-number-007_20380,Н,3,4,4,4,9,0,0.0,2.25,5.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
791,0107686961_00__00-channel-0-number-008_22390,Н,3,13,12,11,25,0,0.0,1.9230769230769231,4.461538461538462,0,0.0,0.9230769230769231,0.8461538461538461,208.33333333333334,48.0,495.8677685950413,20.166666666666668
792,0107686961_00__00-channel-0-number-015_50730,Н,3,5,5,5,9,0,0.0,1.8,4.2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
793,0107686961_00__00-channel-0-number-019_61900,Н,3,7,6,6,9,0,0.0,1.2857142857142858,3.142857142857143,0,0.0,0.8571428571428571,0.8571428571428571,833.3333333333334,12.0,833.3333333333334,12.0
794,0107686991_00__00-channel-0-number-013_37390,Н,3,5,4,4,6,0,0.0,1.2,3.8,0,0.0,0.8,0.8,1875.0,5.333333333333333,1875.0,5.333333333333333
795,0107686991_00__00-channel-0-number-034_104990,Н,3,11,11,11,20,0,0.0,1.8181818181818181,3.909090909090909,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
796,0107686991_00__00-channel-0-number-035_108470,Н,3,13,12,12,24,1,0.08333333333333333,2.0,4.583333333333333,1,0.08333333333333333,0.9230769230769231,0.9230769230769231,0.0,0.0,0.0,0.0
797,0107687141_00__00-channel-0-number-016_84920,Н,3,16,15,15,30,2,0.125,1.875,4.9375,2,0.125,0.9375,0.9375,133.33333333333334,75.0,133.33333333333334,75.0
798,0107687141_00__00-channel-0-number-017_89360,Н,3,9,9,9,16,0,0.0,1.7777777777777777,4.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
799,0107687141_00__00-channel-0-number-018_94660,Н,3,20,20,18,35,2,0.1,1.75,4.25,0,0.0,1.0,0.9,0.0,0.0,246.91358024691357,40.5
800,0107687141_00__00-channel-0-number-019_100270,Н,3,9,9,9,19,1,0.1111111111111111,2.111111111111111,4.777777777777778,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
801,0107687441_01__00-channel-0-number-009_28120,Н,3,9,9,9,16,1,0.1111111111111111,1.7777777777777777,4.222222222222222,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
802,0107687441_01__00-channel-0-number-010_31750,Н,3,4,4,4,11,1,0.25,2.75,4.75,1,0.25,1.0,1.0,0.0,0.0,0.0,0.0
803,0107687441_01__00-channel-0-number-011_34820,Н,3,15,10,10,24,0,0.0,1.6,3.466666666666667,0,0.0,0.6666666666666666,0.6666666666666666,1699.9999999999998,5.882352941176471,1699.9999999999998,5.882352941176471
804,0107687441_01__00-channel-0-number-045_141050,Н,3,9,9,8,16,0,0.0,1.7777777777777777,4.444444444444445,0,0.0,1.0,0.8888888888888888,0.0,0.0,468.75,21.333333333333332
805,0107687441_01__00-channel-0-number-047_145970,Н,3,7,7,7,17,2,0.2857142857142857,2.4285714285714284,6.0,2,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0
806,0107687441_01__00-channel-0-number-048_149430,Н,3,14,12,12,21,1,0.07692307692307693,1.6153846153846154,3.923076923076923,0,0.0,0.8571428571428571,0.8571428571428571,208.33333333333334,48.0,208.33333333333334,48.0
807,0107687441_01__00-channel-0-number-078_261769,Н,3,6,5,5,13,2,0.3333333333333333,2.1666666666666665,4.333333333333333,0,0.0,0.8333333333333334,0.8333333333333334,1200.0,8.333333333333334,1200.0,8.333333333333334
808,0107687441_01__00-channel-0-number-085_282590,Н,3,5,5,5,10,1,0.2,2.0,4.6,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
809,0107687441_01__00-channel-0-number-086_284720,Н,3,5,5,5,11,1,0.2,2.2,4.4,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
810,0107687441_01__00-channel-0-number-089_293010,Н,3,6,6,6,13,1,0.16666666666666666,2.1666666666666665,4.666666666666667,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
811,0107687441_01__00-channel-0-number-091_299890,Н,3,7,4,4,11,0,0.0,1.5714285714285714,3.0,0,0.0,0.5714285714285714,0.5714285714285714,5625.0,1.7777777777777777,5625.0,1.7777777777777777
812,0107687541_00__00-channel-0-number-007_26000,Н,3,12,9,9,24,2,0.2,2.4,5.5,1,0.1,0.75,0.75,370.3703703703704,27.0,370.3703703703704,27.0
813,0107687591_01__00-channel-0-number-030_88660,Н,3,9,9,9,18,2,0.2222222222222222,2.0,4.333333333333333,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
814,0107687781_00__00-channel-0-number-003_15590,Н,3,8,8,8,22,3,0.375,2.75,6.5,1,0.125,1.0,1.0,0.0,0.0,0.0,0.0
815,0107687781_00__00-channel-0-number-004_19660,Н,3,14,13,13,30,3,0.21428571428571427,2.142857142857143,4.928571428571429,1,0.07142857142857142,0.9285714285714286,0.9285714285714286,177.51479289940826,56.333333333333336,177.51479289940826,56.333333333333336
816,0107687781_00__00-channel-0-number-005_25760,Н,3,8,7,7,21,3,0.375,2.625,5.5,1,0.125,0.875,0.875,612.2448979591837,16.333333333333332,612.2448979591837,16.333333333333332
817,0107687781_00__00-channel-0-number-006_29450,Н,3,9,8,8,14,0,0.0,1.5555555555555556,4.222222222222222,0,0.0,0.8888888888888888,0.8888888888888888,468.75,21.333333333333332,468.75,21.333333333333332
818,0107687781_00__00-channel-0-number-007_31740,Н,3,10,9,9,22,3,0.3333333333333333,2.4444444444444446,5.555555555555555,2,0.2222222222222222,0.9,0.9,0.0,0.0,0.0,0.0
819,0107687781_00__00-channel-0-number-011_49060,Н,3,10,9,9,26,2,0.2,2.6,5.8,2,0.2,0.9,0.9,370.3703703703704,27.0,370.3703703703704,27.0
820,0107687781_00__00-channel-0-number-013_56310,Н,3,8,7,7,17,2,0.2857142857142857,2.4285714285714284,5.142857142857143,1,0.14285714285714285,0.875,0.875,0.0,0.0,0.0,0.0
821,0107687781_00__00-channel-0-number-018_75520,Н,3,15,11,11,26,3,0.25,2.1666666666666665,5.583333333333333,1,0.08333333333333333,0.7333333333333333,0.7333333333333333,247.93388429752065,40.333333333333336,247.93388429752065,40.333333333333336
822,0107687781_00__00-channel-0-number-019_81720,Н,3,14,14,14,28,1,0.07142857142857142,2.0,4.214285714285714,1,0.07142857142857142,1.0,1.0,0.0,0.0,0.0,0.0
823,0107687781_00__00-channel-0-number-020_87430,Н,3,11,11,10,25,3,0.2727272727272727,2.272727272727273,5.545454545454546,2,0.18181818181818182,1.0,0.9090909090909091,0.0,0.0,300.0,33.333333333333336
824,0107687781_00__00-channel-0-number-021_91380,Н,3,14,12,11,21,0,0.0,1.6153846153846154,4.153846153846154,0,0.0,0.8571428571428571,0.7857142857142857,208.33333333333334,48.0,495.8677685950413,20.166666666666668
825,0107687781_00__00-channel-0-number-023_98430,Н,3,8,8,8,27,5,0.625,3.375,7.75,3,0.375,1.0,1.0,0.0,0.0,0.0,0.0
826,0107687781_00__00-channel-0-number-024_103140,Н,3,5,5,5,10,0,0.0,2.0,5.2,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
827,0107687781_00__00-channel-0-number-025_104980,Н,3,11,10,10,20,1,0.09090909090909091,1.8181818181818181,4.454545454545454,0,0.0,0.9090909090909091,0.9090909090909091,300.0,33.333333333333336,300.0,33.333333333333336
828,0107687781_00__00-channel-0-number-026_109040,Н,3,14,14,14,29,2,0.14285714285714285,2.0714285714285716,4.5,1,0.07142857142857142,1.0,1.0,0.0,0.0,0.0,0.0
829,0107687781_00__00-channel-0-number-028_114800,Н,3,14,13,13,22,1,0.07692307692307693,1.6923076923076923,3.6923076923076925,0,0.0,0.9285714285714286,0.9285714285714286,0.0,0.0,0.0,0.0
830,0107687781_00__00-channel-0-number-029_118280,Н,3,6,4,4,8,0,0.0,2.0,5.0,0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0
831,0107687781_00__00-channel-0-number-032_127660,Н,3,7,6,6,15,2,0.3333333333333333,2.5,5.5,1,0.16666666666666666,0.8571428571428571,0.8571428571428571,0.0,0.0,0.0,0.0
832,0107687781_00__00-channel-0-number-033_131080,Н,3,10,8,8,21,2,0.2222222222222222,2.3333333333333335,5.222222222222222,2,0.2222222222222222,0.8,0.8,468.75,21.333333333333332,468.75,21.333333333333332
833,0107688001_00__00-channel-0-number-003_11100,Н,3,12,10,10,21,1,0.08333333333333333,1.75,4.0,1,0.08333333333333333,0.8333333333333334,0.8333333333333334,800.0,12.5,800.0,12.5
834,0107688001_00__00-channel-0-number-004_16070,Н,3,5,5,5,8,0,0.0,1.6,3.8,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
835,0107688001_00__00-channel-0-number-015_66810,Н,3,11,11,11,22,2,0.18181818181818182,2.0,4.454545454545454,2,0.18181818181818182,1.0,1.0,0.0,0.0,0.0,0.0
836,0107688001_00__00-channel-0-number-017_74500,Н,3,9,9,9,14,0,0.0,1.5555555555555556,3.7777777777777777,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
837,0107688001_00__00-channel-0-number-038_148930,Н,3,8,8,8,17,1,0.125,2.125,4.625,1,0.125,1.0,1.0,0.0,0.0,0.0,0.0
838,0107688111_00__00-channel-0-number-016_39900,Н,3,6,5,5,9,0,0.0,1.8,5.0,0,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0
839,0107688111_00__00-channel-0-number-017_44490,Н,3,5,5,5,12,1,0.2,2.4,5.6,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
840,0107688151_00__00-channel-0-number-001_3760,Н,3,14,14,14,34,3,0.21428571428571427,2.4285714285714284,5.071428571428571,1,0.07142857142857142,1.0,1.0,0.0,0.0,0.0,0.0
841,0107688181_00__00-channel-0-number-003_10630,Н,3,6,6,6,19,3,0.5,3.1666666666666665,6.666666666666667,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
842,0107688181_00__00-channel-0-number-004_14390,Н,3,16,15,14,27,1,0.0625,1.6875,3.75,1,0.0625,0.9375,0.875,133.33333333333334,75.0,306.12244897959187,32.666666666666664
843,0107688181_00__00-channel-0-number-051_181080,Н,3,9,9,9,17,0,0.0,1.8888888888888888,4.333333333333333,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
844,0107688181_00__00-channel-0-number-057_206910,Н,3,9,7,7,16,2,0.2222222222222222,1.7777777777777777,3.4444444444444446,2,0.2222222222222222,0.7777777777777778,0.7777777777777778,1224.4897959183675,8.166666666666666,1224.4897959183675,8.166666666666666
845,0107688221_01__00-channel-0-number-014_52090,Н,3,9,8,8,17,2,0.2222222222222222,1.8888888888888888,4.333333333333333,1,0.1111111111111111,0.8888888888888888,0.8888888888888888,468.75,21.333333333333332,468.75,21.333333333333332
846,0107688701_00__00-channel-0-number-004_14190,Н,3,8,7,7,18,3,0.375,2.25,4.625,1,0.125,0.875,0.875,612.2448979591837,16.333333333333332,612.2448979591837,16.333333333333332
847,0107688741_00__00-channel-0-number-004_13640,Н,3,7,7,7,13,1,0.14285714285714285,1.8571428571428572,3.857142857142857,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
848,0107688741_00__00-channel-0-number-009_29760,Н,3,5,5,5,12,1,0.2,2.4,4.8,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
849,0107688891_00__00-channel-0-number-001_5430,Н,3,9,8,8,13,0,0.0,1.625,4.75,0,0.0,0.8888888888888888,0.8888888888888888,0.0,0.0,0.0,0.0
850,0107688921_00__00-channel-0-number-016_39010,Н,3,6,6,6,14,1,0.16666666666666666,2.3333333333333335,5.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
851,0107688921_00__00-channel-0-number-035_96100,Н,3,8,8,8,14,0,0.0,1.75,4.25,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
852,0107689061_00__00-channel-0-number-014_62210,Н,3,7,7,7,15,0,0.0,2.142857142857143,5.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
853,0107689511_00__00-channel-0-number-023_81980,Н,3,10,9,9,18,0,0.0,1.8,4.2,0,0.0,0.9,0.9,370.3703703703704,27.0,370.3703703703704,27.0
854,0107690501_00__00-channel-0-number-012_46660,Н,3,4,4,4,14,2,0.5,3.5,8.5,1,0.25,1.0,1.0,0.0,0.0,0.0,0.0
855,0107690501_00__00-channel-0-number-013_50570,Н,3,4,4,4,11,1,0.25,2.75,6.0,1,0.25,1.0,1.0,0.0,0.0,0.0,0.0
856,0107690501_00__00-channel-0-number-014_52980,Н,3,9,9,9,21,2,0.2222222222222222,2.3333333333333335,5.444444444444445,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
857,0107690501_00__00-channel-0-number-033_115050,Н,3,16,13,13,25,1,0.0625,1.5625,3.9375,1,0.0625,0.8125,0.8125,650.887573964497,15.363636363636363,650.887573964497,15.363636363636363
858,0107690561_00__00-channel-0-number-009_27590,Н,3,5,5,5,10,0,0.0,2.0,4.4,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
859,0107690561_00__00-channel-0-number-012_33570,Н,3,8,8,8,10,0,0.0,1.25,2.875,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
860,0107690901_01__00-channel-0-number-006_22910,Н,3,7,7,7,11,0,0.0,1.5714285714285714,3.857142857142857,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
861,0107690921_00__00-channel-0-number-027_87180,Н,3,11,11,11,23,3,0.2727272727272727,2.090909090909091,5.0,1,0.09090909090909091,1.0,1.0,0.0,0.0,0.0,0.0
862,0107690921_00__00-channel-0-number-038_127840,Н,3,11,10,9,20,1,0.09090909090909091,1.8181818181818181,4.2727272727272725,0,0.0,0.9090909090909091,0.8181818181818182,300.0,33.333333333333336,740.7407407407408,13.5
863,0107690921_00__00-channel-0-number-066_220630,Н,3,13,13,12,24,2,0.15384615384615385,1.8461538461538463,4.3076923076923075,1,0.07692307692307693,1.0,0.9230769230769231,0.0,0.0,208.33333333333334,48.0
864,0107690941_00__00-channel-0-number-005_15540,Н,3,6,6,6,14,1,0.16666666666666666,2.3333333333333335,5.0,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
865,0107691161_00__00-channel-0-number-007_29260,Н,3,9,9,9,17,1,0.1111111111111111,1.8888888888888888,4.222222222222222,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
866,0107691161_00__00-channel-0-number-009_35840,Н,3,6,6,6,15,2,0.3333333333333333,2.5,5.833333333333333,1,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0
867,0107691161_00__00-channel-0-number-011_42230,Н,3,14,12,12,28,1,0.07692307692307693,2.1538461538461537,4.615384615384615,1,0.07692307692307693,0.8571428571428571,0.8571428571428571,208.33333333333334,48.0,208.33333333333334,48.0
868,0107691161_00__00-channel-0-number-014_53290,Н,3,14,13,13,21,0,0.0,1.5,3.7142857142857144,0,0.0,0.9285714285714286,0.9285714285714286,177.51479289940826,56.333333333333336,177.51479289940826,56.333333333333336
869,0107691161_00__00-channel-0-number-018_77610,Н,3,12,10,10,21,1,0.08333333333333333,1.75,4.75,1,0.08333333333333333,0.8333333333333334,0.8333333333333334,600.0,16.666666666666668,600.0,16.666666666666668
870,0107691161_00__00-channel-0-number-019_82910,Н,3,4,4,4,11,2,0.5,2.75,6.0,2,0.5,1.0,1.0,0.0,0.0,0.0,0.0
871,0107691161_00__00-channel-0-number-024_103610,Н,3,9,8,8,22,2,0.2222222222222222,2.4444444444444446,4.777777777777778,2,0.2222222222222222,0.8888888888888888,0.8888888888888888,468.75,21.333333333333332,468.75,21.333333333333332
872,0107691411_00__00-channel-0-number-007_19740,Н,3,11,11,10,23,1,0.09090909090909091,2.090909090909091,4.2727272727272725,1,0.09090909090909091,1.0,0.9090909090909091,0.0,0.0,300.0,33.333333333333336
873,0107691411_00__00-channel-0-number-013_40610,Н,3,5,5,5,9,0,0.0,1.8,3.8,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
874,0107691461_01__00-channel-0-number-034_115330,Н,3,9,9,9,25,3,0.3333333333333333,2.7777777777777777,5.555555555555555,3,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0
875,0107692291_00__00-channel-0-number-013_50350,Н,3,12,11,9,20,0,0.0,1.6666666666666667,3.25,0,0.0,0.9166666666666666,0.75,247.93388429752065,40.333333333333336,1111.111111111111,9.0
876,0107692351_00__00-channel-0-number-002_7910,Н,3,8,8,8,15,0,0.0,1.875,4.875,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
877,0107692351_00__00-channel-0-number-011_39620,Н,3,9,9,9,20,2,0.2222222222222222,2.2222222222222223,5.111111111111111,2,0.2222222222222222,1.0,1.0,0.0,0.0,0.0,0.0
878,0107692351_00__00-channel-0-number-019_68120,Н,3,5,5,5,13,1,0.2,2.6,6.0,1,0.2,1.0,1.0,0.0,0.0,0.0,0.0
879,0107692431_00__00-channel-0-number-002_5880,Н,3,8,8,8,23,3,0.375,2.875,5.875,3,0.375,1.0,1.0,0.0,0.0,0.0,0.0
880,0107692431_00__00-channel-0-number-003_9340,Н,3,6,6,6,13,0,0.0,2.1666666666666665,4.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
881,0107692431_00__00-channel-0-number-010_29510,Н,3,5,5,5,11,0,0.0,2.2,4.8,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
882,0107692431_00__00-channel-0-number-013_44180,Н,3,8,8,6,19,1,0.125,2.375,5.375,1,0.125,1.0,0.75,0.0,0.0,2222.222222222222,4.5
883,0107692431_00__00-channel-0-number-020_67970,Н,3,8,8,8,19,1,0.125,2.375,5.0,1,0.125,1.0,1.0,0.0,0.0,0.0,0.0
884,0107692431_00__00-channel-0-number-022_75160,Н,3,6,4,4,11,1,0.16666666666666666,1.8333333333333333,4.5,1,0.16666666666666666,0.6666666666666666,0.6666666666666666,3750.0,2.6666666666666665,3750.0,2.6666666666666665
885,0107692431_00__00-channel-0-number-034_111980,Н,3,9,9,9,20,1,0.1111111111111111,2.2222222222222223,5.0,1,0.1111111111111111,1.0,1.0,0.0,0.0,0.0,0.0
886,0107692581_00__00-channel-0-number-021_75020,Н,3,7,7,6,13,0,0.0,1.8571428571428572,4.571428571428571,0,0.0,1.0,0.8571428571428571,0.0,0.0,833.3333333333334,12.0
887,0107692641_00__00-channel-0-number-003_9550,Н,3,12,12,12,23,1,0.08333333333333333,1.9166666666666667,4.833333333333333,1,0.08333333333333333,1.0,1.0,0.0,0.0,0.0,0.0
888,0107692641_00__00-channel-0-number-006_21190,Н,3,4,4,4,8,0,0.0,2.0,5.5,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
889,0107692991_00__00-channel-0-number-013_46740,Н,3,8,8,8,25,2,0.25,3.125,7.375,2,0.25,1.0,1.0,0.0,0.0,0.0,0.0
890,0107693231_01__00-channel-0-number-005_19290,Н,3,15,13,13,28,3,0.21428571428571427,2.0,4.071428571428571,1,0.07142857142857142,0.8666666666666667,0.8666666666666667,177.51479289940826,56.333333333333336,177.51479289940826,56.333333333333336
891,0107693231_01__00-channel-0-number-006_22220,Н,3,6,6,6,12,1,0.16666666666666666,2.0,3.8333333333333335,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
892,0107693231_01__00-channel-0-number-007_25120,Н,3,17,14,14,28,1,0.058823529411764705,1.6470588235294117,4.0,0,0.0,0.8235294117647058,0.8235294117647058,459.1836734693877,21.77777777777778,459.1836734693877,21.77777777777778
893,0107693861_00__00-channel-0-number-033_116520,Н,3,20,19,17,36,3,0.15,1.8,3.95,2,0.1,0.95,0.85,83.10249307479225,120.33333333333333,380.6228373702422,26.272727272727273
894,0107693861_00__00-channel-0-number-034_122020,Н,3,14,14,14,29,3,0.21428571428571427,2.0714285714285716,4.785714285714286,2,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0
